course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,rating,content_duration,published_timestamp,subject,Date,Free/Paid
753610,Trading mit kleinen Konten - Grundlagen die du kennen musst,https://www.udemy.com/werden-sie-privater-trader-im-forex-cfd-oder-rohstoffmarkt/,80,74,4,20,All Levels,0.76,3.5,2017-03-29T00:06:21Z,Business Finance,2017-03-29,Paid
139792,Learn to play tunes by ear on harmonica - no written music,https://www.udemy.com/benhewlettharmonicatuitionint4/,35,73,3,15,All Levels,0.11,2,2014-03-23T15:23:01Z,Musical Instruments,2014-03-23,Paid
1101522,Cajon Step-by-Step: Beginner > Intermediate > Advanced,https://www.udemy.com/cajon-step-by-step/,35,73,9,45,Intermediate Level,0.11,3,2017-02-13T16:22:41Z,Musical Instruments,2017-02-13,Paid
139778,Play tunes on harmonica and learn how to bend some notes,https://www.udemy.com/benhewlettharmonicatuitionb3/,35,73,2,16,Beginner Level,0.11,2,2014-03-09T22:32:54Z,Musical Instruments,2014-03-09,Paid
782458,Aprendiendo Piano: Tocando piezas populares Vol.II,https://www.udemy.com/aprendiendo-piano-tocando-piezas-populares-volii/,100,72,2,24,Beginner Level,0.11,1.5,2016-03-31T17:10:42Z,Musical Instruments,2016-03-31,Paid
206592,:::Beginners Guide To Creating Amazing Images with Canva:::,https://www.udemy.com/beginners-guide-to-creating-amazing-images-with-canva/,25,72,5,17,Beginner Level,0.8,1,2014-04-29T19:50:31Z,Graphic Design,2014-04-29,Paid
883324,Corel Draw X7: Mão na Massa,https://www.udemy.com/corel-draw-x7-mao-na-massa/,25,72,13,40,Beginner Level,0.34,4,2016-06-20T22:30:56Z,Graphic Design,2016-06-20,Paid
322118,IFRS Financial Reporting,https://www.udemy.com/ifrs-financial-reporting/,55,72,9,15,Beginner Level,0.76,3.5,2014-10-24T16:55:03Z,Business Finance,2014-10-24,Paid
709816,Socorro! Preciso Organizar as Minhas Finanças!,https://www.udemy.com/socorro-preciso-organizar-as-minhas-financas/,20,72,17,37,Intermediate Level,0.76,1.5,2016-01-08T18:06:39Z,Business Finance,2016-01-08,Paid
139788,Starting to play the blues on your harmonica in easy steps,https://www.udemy.com/benhewlettharmonicatuitionint1/,35,71,3,16,All Levels,0.11,2,2014-03-01T18:53:36Z,Musical Instruments,2014-03-01,Paid
255046,Investments and Financial Markets,https://www.udemy.com/investments-and-financial-markets/,40,71,3,19,Beginner Level,0.76,1.5,2014-07-22T19:08:41Z,Business Finance,2014-07-22,Paid
74028,"CFA Level I Workshop 6: Alternatives, PM and Economics",https://www.udemy.com/cfa-workshop-6/,20,71,1,5,All Levels,0.76,1,2013-08-12T14:20:49Z,Business Finance,2013-08-12,Paid
73962,CFA Level I Workshop 3: Financial Reporting & Analysis II,https://www.udemy.com/cfa-workshop-3/,20,71,1,5,All Levels,0.76,1,2013-08-12T13:31:41Z,Business Finance,2013-08-12,Paid
222062,Tenor Banjo,https://www.udemy.com/tenor-banjo/,40,70,6,18,All Levels,0.11,1,2015-06-17T21:41:42Z,Musical Instruments,2015-06-17,Paid
210020,Drum Lessons For Beginners,https://www.udemy.com/drum-lessons-for-beginners/,50,70,2,17,All Levels,0.11,1.5,2014-05-17T18:24:30Z,Musical Instruments,2014-05-17,Paid
193916,How to be A High Performance Insurance Broker Part 2,https://www.udemy.com/how-to-be-a-high-performance-insurance-broker-part-2/,40,70,3,15,All Levels,0.76,2,2014-04-06T16:50:18Z,Business Finance,2014-04-06,Paid
1101382,Binary Options Masterclass,https://www.udemy.com/binary-options-masterclass/,200,70,11,16,Beginner Level,0.76,2,2017-02-13T16:37:57Z,Business Finance,2017-02-13,Paid
597868,こどもギターレッスン　リトルギタリストⅠ,https://www.udemy.com/takalittle1/,20,69,1,53,Beginner Level,0.11,3,2015-11-07T23:09:05Z,Musical Instruments,2015-11-07,Paid
1181578,Deinen Roman setzen mit PagePlus in 10 einfachen Schritten,https://www.udemy.com/deinen-roman-setzen-mit-pageplus-in-10-einfachen-schritten/,0,69,6,25,All Levels,0.34,3.5,2017-04-24T16:44:12Z,Graphic Design,2017-04-24,Free
64173,Trading: How Transformative Learning Drives Expertise,https://www.udemy.com/trading-how-transformative-learning-drives-expertise/,30,69,2,16,Beginner Level,0.74,1,2013-07-15T17:20:29Z,Business Finance,2013-07-15,Paid
263846,Master the French Horn: Intermediate Instruction Made Simple,https://www.udemy.com/intermediatehorn/,50,68,8,126,Beginner Level,0.11,7.5,2014-10-29T19:43:02Z,Musical Instruments,2014-10-29,Paid
1003250,World Percussion: Complete Lessons for Everyone,https://www.udemy.com/world-percussion-lessons-for-everyone/,40,68,9,56,Intermediate Level,0.11,4,2016-11-14T15:36:35Z,Musical Instruments,2016-11-14,Paid
1199928,The Complete Canva Course,https://www.udemy.com/the-complete-canva-course-for-beginners/,200,68,11,48,Beginner Level,0.4,4.5,2017-05-10T17:12:51Z,Graphic Design,2017-05-10,Paid
869716,株式投資で本当のテクニカル分析ができるようになる,https://www.udemy.com/jun-sakai-trading-course4/,20,68,10,45,Intermediate Level,0.83,2.5,2016-07-01T19:53:20Z,Business Finance,2016-07-01,Paid
509512,Forex For Beginners - A Guide To Currency Trading,https://www.udemy.com/forex-for-beginners-a-guide-to-currency-trading/,20,68,10,23,Beginner Level,0.81,0.5,2015-05-25T18:19:21Z,Business Finance,2015-05-25,Paid
904144,Design Your Own Fonts. Plus A Bunch Of Typography Secrets.,https://www.udemy.com/design-your-own-fonts/,40,67,8,25,All Levels,0.76,1,2016-07-14T17:03:19Z,Graphic Design,2016-07-14,Paid
131562,Piano With A Pro,https://www.udemy.com/piano-with-a-pro/,25,66,6,38,All Levels,0.11,2.5,2014-05-05T20:37:22Z,Musical Instruments,2014-05-05,Paid
1008098,Learn to play guitar and sing at the same time,https://www.udemy.com/play-and-sing/,45,66,9,8,All Levels,0.11,1,2016-11-25T22:42:01Z,Musical Instruments,2016-11-25,Paid
524748,Photoshop JumpStart,https://www.udemy.com/photoshop-jumpstart/,20,66,13,13,All Levels,0.18,2,2015-07-02T21:41:25Z,Graphic Design,2015-07-02,Paid
1046940,Trade RSI Breakout Strategy: Great Risk/Reward Ratio (Forex),https://www.udemy.com/trade-rsi-breakout-strategy-great-riskreward-ratio-forex/,200,66,12,19,All Levels,0.76,2,2017-05-01T19:56:30Z,Business Finance,2017-05-01,Paid
469848,Einnahmen aus Udemy-Kursen als Dozent korrekt versteuern,https://www.udemy.com/einnahmen-aus-udemy-kursen-als-dozent-korrekt-versteuern/,30,66,16,11,Beginner Level,0.98,1,2015-04-09T18:14:44Z,Business Finance,2015-04-09,Paid
1170198,Beginner Guitar Lessons: Learn To Play Guitar Today (WAVE 1),https://www.udemy.com/beginner-guitar-lessons-learn-to-play-guitar-today/,45,65,18,56,Expert Level,0.11,10,2017-05-01T19:01:49Z,Musical Instruments,2017-05-01,Paid
430992,Mundharmonika spielen - mein schönstes Hobby,https://www.udemy.com/mundharmonika-spielen-mein-schonstes-hobby/,20,65,7,77,All Levels,0.11,2.5,2015-06-09T17:39:42Z,Musical Instruments,2015-06-09,Paid
101500,Guitar Lessons - Blind Blake - King Of Ragtime Blues Guitar,https://www.udemy.com/guitar-lessons-ragtime-blues-blind-blake/,20,65,5,13,Beginner Level,0.11,4,2013-11-25T15:20:27Z,Musical Instruments,2013-11-25,Paid
927336,Graphicriver Autor – Verkaufe deine Designs online,https://www.udemy.com/graphicriver-autor-verkaufe-deine-designs-online/,30,65,8,20,Beginner Level,0.14,1.5,2016-09-27T14:20:14Z,Graphic Design,2016-09-27,Paid
499504,Disminuye deudas en tu hogar en menos de 30 días,https://www.udemy.com/disminuye-deudas-en-tu-hogar/,20,65,3,15,Beginner Level,0.55,1.5,2015-05-19T22:25:23Z,Business Finance,2015-05-19,Paid
743846,Guitar Looper Basic Training,https://www.udemy.com/guitar-looper-basic-training/,45,64,13,15,All Levels,0.11,1.5,2016-02-29T17:06:36Z,Musical Instruments,2016-02-29,Paid
538560,Stocks For Beginners - A Guide To Investing,https://www.udemy.com/stocks-for-beginners-a-guide-to-investing/,20,64,15,14,Beginner Level,0.5,1,2015-07-17T19:16:47Z,Business Finance,2015-07-17,Paid
1189592,Learn How To Successfully Trade Forex: In 5 Simple Steps,https://www.udemy.com/learn-how-to-successfully-trade-forex-in-5-simple-steps/,95,64,7,44,Beginner Level,0.55,8.5,2017-05-03T22:09:03Z,Business Finance,2017-05-03,Paid
444644,Learn to play the Bouzouki - Greek Bouzouki Lessons,https://www.udemy.com/greek-bouzouki-lessons/,50,63,13,49,All Levels,0.11,1,2015-03-19T18:39:23Z,Musical Instruments,2015-03-19,Paid
1232356,Curso de ejercicios técnicos al piano Vol.2,https://www.udemy.com/curso-de-ejercicios-tecnicos-al-piano-vol2/,50,62,1,22,Intermediate Level,0.11,1,2017-05-29T15:58:53Z,Musical Instruments,2017-05-29,Paid
588264,Instant Harmonica - play The Lion Sleeps Tonight - today!,https://www.udemy.com/instant-harmonica-play-the-lion-sleeps-tonight-today/,20,62,1,11,All Levels,0.11,1,2015-08-21T21:37:53Z,Musical Instruments,2015-08-21,Paid
1223310,Aprende escalas y arpegios Vol.2 : Modo menor,https://www.udemy.com/aprende-escalas-y-arpegios-vol2-modo-menor/,50,62,1,49,Beginner Level,0.11,2.5,2017-05-29T15:49:40Z,Musical Instruments,2017-05-29,Paid
651352,Curso de Maya 3D,https://www.udemy.com/curso-de-maya-3d/,20,62,9,41,Beginner Level,0.32,4,2016-02-09T17:35:50Z,Graphic Design,2016-02-09,Paid
1178820,Aprenda a Investir no Tesouro Direto Passo a Passo,https://www.udemy.com/tesouro-direto-passo-a-passo/,35,62,10,19,All Levels,0.12,1,2017-04-25T07:06:14Z,Business Finance,2017-04-25,Paid
1078520,"Internal Controls - Design, Implementation and Monitoring",https://www.udemy.com/internal-controls/,195,62,6,27,Expert Level,0.28,6.5,2017-03-20T18:42:56Z,Business Finance,2017-03-20,Paid
1170920,Node:js : Building Rest Apis with Sails.js,https://www.udemy.com/building-rest-apis-with-sailsjs-and-nodejs/,100,61,9,44,All Levels,0.11,2,2017-04-27T16:49:06Z,Web Development,2017-04-27,Paid
592122,What you can learn before Piano Lessons,https://www.udemy.com/what-you-can-learn-before-piano-lessons/,0,61,1,31,Expert Level,0.11,1.5,2015-09-01T20:54:52Z,Musical Instruments,2015-09-01,Free
628606,Piano Lessons for Beginners: Play the Piano AND Read Music!,https://www.udemy.com/your-first-10-piano-pieces/,70,61,9,30,Intermediate Level,0.11,4,2016-02-12T18:14:24Z,Musical Instruments,2016-02-12,Paid
814474,Oboe Pro Series - You're going to love practicing the Oboe,https://www.udemy.com/oboe-pro-series/,50,61,5,36,All Levels,0.07,7,2016-04-08T23:26:22Z,Musical Instruments,2016-04-08,Paid
773144,Piano With Willie Building Technique with Scales Vol. 2,https://www.udemy.com/piano-with-willie-technique-builder-vol-2/,40,61,3,9,All Levels,0.07,1.5,2016-04-13T06:29:50Z,Musical Instruments,2016-04-13,Paid
1233350,Bitcoin Profits for Beginners,https://www.udemy.com/bitcoin-profits-for-beginners/,100,61,18,30,Beginner Level,0.02,1.5,2017-06-09T17:01:05Z,Business Finance,2017-06-09,Paid
302456,Bookkeeping Made Simple,https://www.udemy.com/bookkeeping-made-simple/,40,61,16,22,Beginner Level,0.3,2.5,2015-07-16T20:51:43Z,Business Finance,2015-07-16,Paid
537748,What is Bitcoin,https://www.udemy.com/what-is-bitcoin/,20,61,3,27,Beginner Level,0.78,5,2015-07-09T00:07:44Z,Business Finance,2015-07-09,Paid
519212,Awesome Lead Guitar 1,https://www.udemy.com/awesome-lead-guitar/,25,60,6,38,All Levels,0.07,4.5,2015-12-15T17:54:31Z,Musical Instruments,2015-12-15,Paid
932842,Piano Lesson Variety,https://www.udemy.com/piano-lesson-variety/,40,59,1,28,Beginner Level,0.07,4,2016-08-18T22:00:29Z,Musical Instruments,2016-08-18,Paid
101504,Blues Guitar Lessons - Ragtime Blues Guitar,https://www.udemy.com/guitar-lessons-learn-ragtime-blues-guitar/,20,59,3,6,All Levels,0.07,2,2013-11-26T16:12:43Z,Musical Instruments,2013-11-26,Paid
676432,Violin lessons for beginners,https://www.udemy.com/violin-lessons-for-beginners/,20,59,6,15,Beginner Level,0.07,1,2015-11-25T21:56:34Z,Musical Instruments,2015-11-25,Paid
1002272,Blues Bass - Quick Start Guide,https://www.udemy.com/blues-bass-quick-start-guide/,50,59,8,29,Beginner Level,0.07,1.5,2016-11-24T22:40:05Z,Musical Instruments,2016-11-24,Paid
427040,Investiere in Tax Liens-Hohe Zinsen gesetzl. festgeschrieben,https://www.udemy.com/investiere-online-und-erhalte-zinsen-von-25-in-dollar/,20,59,11,7,Beginner Level,0.78,1.5,2015-02-25T15:13:13Z,Business Finance,2015-02-25,Paid
1225564,Short Straddles - Exploit Earnings Option Volatility Crush,https://www.udemy.com/short-straddles-exploit-option-volatility-crush/,60,59,8,7,Beginner Level,0.78,0.5833333333,2017-05-24T14:45:31Z,Business Finance,2017-05-24,Paid
655958,Instant Harmonica - Christmas; play Jingle Bells part 2 now!,https://www.udemy.com/instant-harmonica-christmas-play-jingle-bells-part-2-now/,20,58,1,10,Beginner Level,0.07,0.7333333333,2015-12-17T18:29:20Z,Musical Instruments,2015-12-17,Paid
663696,Blues Guitar Lessons: Play Like the Greats - All Levels,https://www.udemy.com/guitar-greats-professional-guitar-masterclass/,20,58,4,47,All Levels,0.07,2.5,2015-11-17T00:22:47Z,Musical Instruments,2015-11-17,Paid
583224,Instant Harmonica - play The Kesh (pt 1) it's easy and fun!,https://www.udemy.com/instant-harmonica-play-the-kesh-part-1-easy-and-fun/,40,58,5,11,All Levels,0.07,0.5833333333,2015-08-17T18:39:16Z,Musical Instruments,2015-08-17,Paid
572992,Investing: How to Fix Hidden Flaws Inside Your Portfolio,https://www.udemy.com/investing-how-to-fix-hidden-flaws-inside-your-portfolio/,195,58,8,14,All Levels,0.78,1,2015-12-03T02:30:13Z,Business Finance,2015-12-03,Paid
858764,株式投資に向く性格に変えるための心理学を学ぶ,https://www.udemy.com/jun-sakai-trading-course2/,20,58,11,28,All Levels,0.78,1.5,2016-06-14T15:53:31Z,Business Finance,2016-06-14,Paid
112602,"Learn Guitar The Easy Way, It's Faster",https://www.udemy.com/learn-guitar-the-easy-way-its-faster/,25,57,2,16,All Levels,0.07,4.5,2013-11-14T17:47:35Z,Musical Instruments,2013-11-14,Paid
147104,Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple,https://www.udemy.com/aprende-a-tocar-guitarra-rapido-y-facil-con-guitarsimple/,40,57,7,16,All Levels,0.07,4,2014-01-22T06:22:03Z,Musical Instruments,2014-01-22,Paid
445118,Guitar Lesson - Five Steps to Learn Barre Chords,https://www.udemy.com/five-steps-to-learn-barre-chords/,35,57,9,9,Beginner Level,0.07,0.55,2015-03-15T18:06:30Z,Musical Instruments,2015-03-15,Paid
742096,Ultimate Beginner Guitar Guide - Both Acoustic & Electric,https://www.udemy.com/ultimate-beginner-guitar-guide/,45,57,9,15,Beginner Level,0.07,2,2016-02-16T17:19:38Z,Musical Instruments,2016-02-16,Paid
824020,Trombone Pro Series - Fall in love with the Trombone,https://www.udemy.com/trombone-pro-series/,50,57,6,57,Expert Level,0.07,7,2016-04-22T23:49:11Z,Musical Instruments,2016-04-22,Paid
835616,Ukulele Lessons For Beginners - Fast Track Your Learning,https://www.udemy.com/ukulele-lessons/,20,57,8,28,All Levels,0.07,1,2016-06-09T04:54:44Z,Musical Instruments,2016-06-09,Paid
471136,Creating 2D Game Assets,https://www.udemy.com/creating-2d-game-assets/,25,57,0,12,All Levels,0.96,2,2015-04-17T22:34:55Z,Graphic Design,2015-04-17,Paid
148982,Mashup - Transform a scanned sketch into a digital painting,https://www.udemy.com/mashup-transform-a-scanned-sketch-into-a-digital-painting/,20,57,3,16,Beginner Level,0.55,2,2014-10-23T00:42:36Z,Graphic Design,2014-10-23,Paid
867440,"Bitcoin: el futuro del dinero, hoy",https://www.udemy.com/bitcoin-el-futuro-del-dinero-hoy/,200,57,22,19,All Levels,0.78,3,2016-06-06T00:06:37Z,Business Finance,2016-06-06,Paid
1151398,Trading Forex - Trader avec les figures harmoniques,https://www.udemy.com/trading-forex-trader-avec-les-figures-harmoniques/,90,57,11,23,All Levels,0.88,2,2017-03-31T22:44:53Z,Business Finance,2017-03-31,Paid
1041522,Forex Trading :RSI Indicator-A Secret Weapon,https://www.udemy.com/forex-tradinglearn-rsi-indicator-to-trade-like-a-pro/,95,57,13,14,All Levels,0.88,1.5,2016-12-21T14:44:15Z,Business Finance,2016-12-21,Paid
619786,Profit During Crashing Markets: A Step-by-Step Guide,https://www.udemy.com/profit-during-crashing-markets-a-step-by-step-guide/,195,57,11,18,Intermediate Level,0.88,1,2016-05-16T21:38:56Z,Business Finance,2016-05-16,Paid
744034,Piano With Willie: Jazz & Gospel Exercises,https://www.udemy.com/piano-with-willie-jazz-gospel-exercises/,40,56,3,28,Beginner Level,0.07,2,2016-04-13T06:57:11Z,Musical Instruments,2016-04-13,Paid
132950,Strumming the Guitar - 5 Lessons on Strum Patterns,https://www.udemy.com/strumming-the-guitar-5-lessons-on-strum-patterns/,20,56,3,10,Beginner Level,0.07,0.6333333333,2013-12-13T01:34:44Z,Musical Instruments,2013-12-13,Paid
1168910,Easy Illustration and 2D Animation,https://www.udemy.com/easy-illustration-and-2d-animation/,65,56,16,7,Beginner Level,0.15,0.5666666667,2017-04-18T16:12:42Z,Graphic Design,2017-04-18,Paid
1209556,Hedge Fund Trading Systems Part Two - Stocks & ETFs,https://www.udemy.com/hedge-fund-trading-systems-two/,200,56,10,23,All Levels,0.88,2.5,2017-05-16T22:22:15Z,Business Finance,2017-05-16,Paid
407658,Read financial statements as a stock investor,https://www.udemy.com/read-financial-statements-to-be-a-stock-investor/,20,56,8,18,All Levels,0.88,2,2015-07-10T19:32:16Z,Business Finance,2015-07-10,Paid
1131732,Set up a localhost Web Server for Faster Website Development,https://www.udemy.com/localhost-web-server/,30,55,13,31,All Levels,0.88,1.5,2017-06-12T15:12:19Z,Web Development,2017-06-12,Paid
892898,Didgeridoo - from zero to HERO! Part Two. Intermediate.,https://www.udemy.com/didgeridoo-intermediate/,35,55,2,30,All Levels,0.07,2,2016-07-02T14:48:10Z,Musical Instruments,2016-07-02,Paid
933818,Instant Harmonica - play the groovy Irish Washerwoman now!,https://www.udemy.com/instant-harmonica-play-the-groovy-irish-washerwoman-now/,40,55,8,13,All Levels,0.07,1,2017-01-24T23:11:26Z,Musical Instruments,2017-01-24,Paid
65110,Professional Risk Manager (PRM) Certification: Level 3,https://www.udemy.com/professional-risk-manager-prm-certification-level-3/,50,55,5,22,All Levels,0.88,12.5,2013-07-23T20:26:47Z,Business Finance,2013-07-23,Paid
788756,Professional Forex Strategy+2 weeks for FREE trading alerts,https://www.udemy.com/forex-candlesticks-strategy/,95,55,9,15,All Levels,0.88,1,2016-03-29T17:23:29Z,Business Finance,2016-03-29,Paid
725658,FOREX : LearnTo Trade the Improved ( Advanced ) Patterns,https://www.udemy.com/forex-learnto-trade-the-improved-advanced-patterns/,75,55,2,27,Beginner Level,0.88,5.5,2016-01-13T03:15:11Z,Business Finance,2016-01-13,Paid
1255114,Instant Harmonica - Learning the Basic 12 Bar Blues Bassline,https://www.udemy.com/instant-harmonica-learning-the-basic-12-bar-blues-bassline/,40,54,6,10,All Levels,0.07,1,2017-06-16T22:01:09Z,Musical Instruments,2017-06-16,Paid
720072,Hands On Guitar: Beyond Beginner,https://www.udemy.com/hands-on-guitar-beyond-beginner/,20,54,7,69,All Levels,0.07,3,2016-01-22T18:46:48Z,Musical Instruments,2016-01-22,Paid
1160066,Classical Guitar Technique: 80/20,https://www.udemy.com/classical-guitar-technique-8020/,175,54,0,18,Intermediate Level,0.07,2.5,2017-03-30T03:30:37Z,Musical Instruments,2017-03-30,Paid
1224262,Introduction to Futures Trading and Live Trade Demonstration,https://www.udemy.com/introduction-to-futures-trading-and-live-trading-futures/,60,54,4,6,All Levels,0.88,0.7166666667,2017-05-24T14:16:09Z,Business Finance,2017-05-24,Paid
843536,Forex Trading Profit 183%p.a : Trend is Our Friend-ALGOTREND,https://www.udemy.com/forex-robot-trading-trend-is-our-friend-algo-trend/,120,54,11,12,Beginner Level,0.88,0.6,2016-12-05T17:01:51Z,Business Finance,2016-12-05,Paid
584468,Instant Harmonica - play The Kesh (part 2) - easy and fun!,https://www.udemy.com/instant-harmonica-play-the-kesh-part-2-easy-and-fun/,20,53,5,9,Beginner Level,0.07,0.5833333333,2015-08-17T19:02:38Z,Musical Instruments,2015-08-17,Paid
852426,Curso de Guitarra para Principiantes,https://www.udemy.com/curso-de-guitarra-para-principiantes-p/,20,53,5,39,All Levels,0.07,3,2016-06-01T17:36:30Z,Musical Instruments,2016-06-01,Paid
894336,Master The Psychology of Forex & Binary Options Trading,https://www.udemy.com/master-the-psychology-of-forex-binary-options-trading/,20,53,16,7,Beginner Level,0.88,1,2016-07-04T18:47:36Z,Business Finance,2016-07-04,Paid
1103526,Pure Modal Magic: The Complete Guitar Modes Solution,https://www.udemy.com/pure-modal-magic/,50,52,3,18,Intermediate Level,0.07,2,2017-02-14T03:09:24Z,Musical Instruments,2017-02-14,Paid
310652,How To Sell Practically Anything: Professional Design Mockup,https://www.udemy.com/how-to-sell-practically-anything-professional-design-mockup/,50,52,2,19,All Levels,0.87,2.5,2014-10-08T09:08:28Z,Graphic Design,2014-10-08,Paid
986272,Hedge Fund Trading Systems For Stocks - Part One,https://www.udemy.com/amibroker-trading-systems/,200,52,8,21,All Levels,0.88,1.5,2016-10-29T21:56:38Z,Business Finance,2016-10-29,Paid
1225674,The Advantages of ETF Options and Index Options Trading,https://www.udemy.com/learn-etf-options-and-index-options-trading/,60,52,3,9,All Levels,0.88,1,2017-05-23T21:04:42Z,Business Finance,2017-05-23,Paid
799912,Alto Saxophone Lessons For Beginners,https://www.udemy.com/the-music-coach-online-alto-saxophone-lesson-program/,95,51,7,42,Beginner Level,0.07,3,2016-03-23T15:33:31Z,Musical Instruments,2016-03-23,Paid
134690,Learn Drawing and Painting a Landscape with Oil Colours,https://www.udemy.com/learn-drawing-and-painting-a-landscape-with-oil-colours/,20,51,2,20,All Levels,0.71,2,2014-01-14T20:01:11Z,Graphic Design,2014-01-14,Paid
1225686,Learn Options on Futures for Hedging Options and Stocks,https://www.udemy.com/learn-options-on-futures-for-hedging-options-and-stocks/,60,51,2,6,All Levels,0.88,0.7,2017-05-23T22:23:38Z,Business Finance,2017-05-23,Paid
1107954,"Day trading strategy for all level, with 72% success rate",https://www.udemy.com/1-shot-1kill/,95,51,9,15,All Levels,0.88,0.5333333333,2017-03-02T16:25:56Z,Business Finance,2017-03-02,Paid
425126,Year-end QuickBooks Procedures,https://www.udemy.com/year-end-quickbooks-procedures/,20,51,2,10,All Levels,0.88,2,2015-02-19T22:08:53Z,Business Finance,2015-02-19,Paid
1227578,Learning Path: The Road to Elasticsearch,https://www.udemy.com/learning-path-the-road-to-elasticsearch/,200,50,5,60,Beginner Level,0.96,5,2017-05-29T17:56:24Z,Web Development,2017-05-29,Paid
1092632,The Complete Motion Graphic Course,https://www.udemy.com/complete-motion-graphic-course/,65,50,6,115,All Levels,0.96,9.5,2017-02-01T23:42:53Z,Graphic Design,2017-02-01,Paid
861742,Motion Graphic With After Effect From Scratch in 5 Hours,https://www.udemy.com/motion-graphic-with-ae/,30,50,7,45,All Levels,0.76,4,2016-06-01T17:40:56Z,Graphic Design,2016-06-01,Paid
1243016,Photoshop - Tratamento de pele profissional,https://www.udemy.com/como-fazer-retoque-de-pele-profissional-em-10-passos/,100,50,5,16,All Levels,0.66,1.5,2017-06-06T14:22:28Z,Graphic Design,2017-06-06,Paid
966268,Digital Asset Designer: Creating and Selling Mockups,https://www.udemy.com/digital-asset-designer-mockups/,50,50,12,28,All Levels,0.2,3,2016-09-27T17:20:02Z,Graphic Design,2016-09-27,Paid
917172,Forex - Trade Gartley with Precision - Complete Strategy,https://www.udemy.com/forex-trade-gartley-with-precision-complete-strategy/,20,50,1,23,All Levels,0.88,1.5,2016-07-29T16:49:37Z,Business Finance,2016-07-29,Paid
714188,"Fixed Income Valuation and Analysis, CFA L2",https://www.udemy.com/fixed-income-simplified-for-cfa-l2/,20,50,6,12,All Levels,0.88,3,2016-01-04T21:01:48Z,Business Finance,2016-01-04,Paid
364034,Finanzas y Análisis Financiero: Manejo Seguro de Negocios,https://www.udemy.com/finanzas-y-analisis-financiero-manejo-seguro-de-negocios/,20,50,18,13,Beginner Level,0.88,1.5,2014-12-16T03:10:02Z,Business Finance,2014-12-16,Paid
548764,ACCA FA1 Recording Financial Transactions,https://www.udemy.com/acca-fa1-recording-financial-transactions/,50,49,8,27,Intermediate Level,0.88,3.5,2015-07-14T23:01:39Z,Business Finance,2015-07-14,Paid
475912,Master The Stock Market with practice,https://www.udemy.com/master-the-stock-market-with-practice/,35,49,10,42,All Levels,0.88,2,2015-05-15T18:04:34Z,Business Finance,2015-05-15,Paid
302468,How to read a Profit & Loss Account and Balance Sheet,https://www.udemy.com/how-to-read-a-profit-loss-account-and-balance-sheet/,20,49,10,13,All Levels,0.88,2,2014-09-22T04:05:52Z,Business Finance,2014-09-22,Paid
1172370,Mit Finanzwissen zu besserem Unternehmertum,https://www.udemy.com/mit-finanzwissen-zu-besserem-unternehmertum/,50,49,3,23,Expert Level,0.95,3,2017-05-10T15:10:34Z,Business Finance,2017-05-10,Paid
743932,Piano With Willie: Piano Chords Vol. 1,https://www.udemy.com/piano-with-willie-piano-chords-vol-1/,40,48,4,14,All Levels,0.07,2,2016-04-13T06:42:25Z,Musical Instruments,2016-04-13,Paid
813142,Horn Pro Series - You're going to love playing French Horn,https://www.udemy.com/horn-pro-series/,50,48,3,61,Beginner Level,0.07,8,2016-04-08T23:08:08Z,Musical Instruments,2016-04-08,Paid
283038,Adobe Illustrator CS6 باللغة العربية,https://www.udemy.com/adobe-illustrator-cs6-kottab/,35,48,15,74,All Levels,0.55,8,2014-09-14T15:00:09Z,Graphic Design,2014-09-14,Paid
1193056,Trader sur le Forex avec Ichimoku,https://www.udemy.com/apprendre-a-trader-le-forex-avec-ichimoku/,90,48,12,18,Beginner Level,0.95,2.5,2017-05-05T16:58:52Z,Business Finance,2017-05-05,Paid
899702,Advanced Oboe Studies - Become a Master Oboist!​,https://www.udemy.com/advanced-oboe/,50,47,0,82,All Levels,0.75,4,2016-07-28T02:46:15Z,Musical Instruments,2016-07-28,Paid
883138,Pop and Jazz Keyboards and Harmony (beginner level),https://www.udemy.com/pop-and-jazz-keyboards-and-harmony-beginner-level/,180,47,7,13,All Levels,0.11,3,2016-07-12T19:26:29Z,Musical Instruments,2016-07-12,Paid
756520,Exam 1 Review - Managerial Accounting (U of H),https://www.udemy.com/exam-1-review-mgr-acct/,30,47,9,22,All Levels,0.95,2,2016-02-11T16:23:46Z,Business Finance,2016-02-11,Paid
476880,Financial Model Fundamentals-Learn the Essential Skills,https://www.udemy.com/financial-model-fundamentals-learn-the-essential-skills/,75,47,5,27,Intermediate Level,0.95,2.5,2015-06-01T20:58:11Z,Business Finance,2015-06-01,Paid
619610,Advanced Horn Studies - Learn to Master the French Horn!​,https://www.udemy.com/advanced-french-horn/,50,46,0,91,All Levels,0.34,7,2015-09-23T17:14:50Z,Musical Instruments,2015-09-23,Paid
851288,Smart Trading Techniques for Safe & Consistent Weekly Result,https://www.udemy.com/smart-trading-techniques-for-safe-consistent-weekly-result/,100,46,11,24,Beginner Level,0.95,2.5,2016-05-24T04:57:49Z,Business Finance,2016-05-24,Paid
